INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1982-092BS","49577","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.66","82.85","563","441","","","0","SMALL","7965","1982","92","BS","Y","COSMOS 1408 DEB","1982-092BS","49577"
"1982-092BT","49578","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.08","82.62","595","449","","","0","SMALL","7965","1982","92","BT","Y","COSMOS 1408 DEB","1982-092BT","49578"
"1982-092BU","49579","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.05","82.77","489","456","","","0","SMALL","7965","1982","92","BU","Y","COSMOS 1408 DEB","1982-092BU","49579"
"1982-092BV","49580","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-29","88.38","82.05","210","179","","","0","SMALL","7956","1982","92","BV","Y","COSMOS 1408 DEB","1982-092BV","49580"
"1982-092BW","49581","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-05","88.56","82.82","216","191","","","0","SMALL","7900","1982","92","BW","Y","COSMOS 1408 DEB","1982-092BW","49581"
"1982-092BX","49582","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.64","82.94","744","451","","","0","SMALL","7964","1982","92","BX","Y","COSMOS 1408 DEB","1982-092BX","49582"
"1982-092BY","49583","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","88.48","82.44","207","191","","","0","SMALL","7956","1982","92","BY","Y","COSMOS 1408 DEB","1982-092BY","49583"
"1982-092BZ","49584","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.50","82.05","635","450","","","0","SMALL","7965","1982","92","BZ","Y","COSMOS 1408 DEB","1982-092BZ","49584"
"1982-092C","42060","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2017-02-23","89.72","82.54","269","252","","","0","SMALL","7541","1982","92","C","Y","COSMOS 1408 DEB","1982-092C","42060"
"1982-092CA","49585","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-26","88.63","82.20","227","187","","","0","SMALL","7922","1982","92","CA","Y","COSMOS 1408 DEB","1982-092CA","49585"
"1982-092CB","49586","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.43","82.71","409","378","","","0","SMALL","7965","1982","92","CB","Y","COSMOS 1408 DEB","1982-092CB","49586"
"1982-092CC","49587","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.33","82.31","748","418","","","0","SMALL","7964","1982","92","CC","Y","COSMOS 1408 DEB","1982-092CC","49587"
"1982-092CD","49588","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.47","82.57","459","429","","","0","SMALL","7965","1982","92","CD","Y","COSMOS 1408 DEB","1982-092CD","49588"
"1982-092CE","49589","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-21","91.08","82.35","363","292","","","0","SMALL","7920","1982","92","CE","Y","COSMOS 1408 DEB","1982-092CE","49589"
"1982-092CF","49590","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.42","82.55","622","456","","","0","MEDIUM","7961","1982","92","CF","Y","COSMOS 1408 DEB","1982-092CF","49590"
"1982-092CG","49591","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.73","82.60","750","454","","","0","SMALL","7961","1982","92","CG","Y","COSMOS 1408 DEB","1982-092CG","49591"
"1982-092CH","49592","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.09","82.59","530","419","","","0","SMALL","7965","1982","92","CH","Y","COSMOS 1408 DEB","1982-092CH","49592"
"1982-092CJ","49593","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.82","82.43","755","458","","","0","SMALL","7963","1982","92","CJ","Y","COSMOS 1408 DEB","1982-092CJ","49593"
"1982-092CK","49594","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.69","82.52","407","406","","","0","SMALL","7965","1982","92","CK","Y","COSMOS 1408 DEB","1982-092CK","49594"
"1982-092CL","49595","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","98.65","82.43","921","467","","","0","SMALL","7963","1982","92","CL","Y","COSMOS 1408 DEB","1982-092CL","49595"
"1982-092CM","49596","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","88.25","82.50","190","185","","","0","SMALL","7963","1982","92","CM","Y","COSMOS 1408 DEB","1982-092CM","49596"
"1982-092CN","49597","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.86","82.48","409","322","","","0","SMALL","7965","1982","92","CN","Y","COSMOS 1408 DEB","1982-092CN","49597"
"1982-092CP","49598","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-30","89.39","82.02","276","213","","","0","SMALL","7927","1982","92","CP","Y","COSMOS 1408 DEB","1982-092CP","49598"
"1982-092CQ","49599","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.88","82.53","678","444","","","0","SMALL","7965","1982","92","CQ","Y","COSMOS 1408 DEB","1982-092CQ","49599"
"1982-092CR","49600","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.68","82.54","793","406","","","0","SMALL","7965","1982","92","CR","Y","COSMOS 1408 DEB","1982-092CR","49600"
"1982-092CS","49601","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.81","82.50","659","457","","","0","SMALL","7964","1982","92","CS","Y","COSMOS 1408 DEB","1982-092CS","49601"
"1982-092CT","49602","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.06","82.61","582","461","","","0","SMALL","7963","1982","92","CT","Y","COSMOS 1408 DEB","1982-092CT","49602"
"1982-092CU","49603","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-15","90.87","82.45","338","296","","","0","SMALL","7920","1982","92","CU","Y","COSMOS 1408 DEB","1982-092CU","49603"
"1982-092CV","49604","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.99","82.52","570","466","","","0","MEDIUM","7962","1982","92","CV","Y","COSMOS 1408 DEB","1982-092CV","49604"
"1982-092CW","49605","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.36","82.56","630","442","","","0","SMALL","7965","1982","92","CW","Y","COSMOS 1408 DEB","1982-092CW","49605"
"1982-092CX","49606","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.18","82.60","513","445","","","0","MEDIUM","7964","1982","92","CX","Y","COSMOS 1408 DEB","1982-092CX","49606"
"1982-092CY","49607","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","98.31","82.89","891","465","","","0","SMALL","7963","1982","92","CY","Y","COSMOS 1408 DEB","1982-092CY","49607"
"1982-092CZ","49608","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.70","82.21","552","455","","","0","SMALL","7965","1982","92","CZ","Y","COSMOS 1408 DEB","1982-092CZ","49608"
"1982-092D","49516","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.84","82.63","501","423","","","0","SMALL","7964","1982","92","D","Y","COSMOS 1408 DEB","1982-092D","49516"
"1982-092DA","49609","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.32","82.57","610","459","","","0","SMALL","7963","1982","92","DA","Y","COSMOS 1408 DEB","1982-092DA","49609"
"1982-092DB","49610","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-25","91.55","82.70","421","280","","","0","MEDIUM","7956","1982","92","DB","Y","COSMOS 1408 DEB","1982-092DB","49610"
"1982-092DC","49611","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","99.23","82.24","991","453","","","0","SMALL","7965","1982","92","DC","Y","COSMOS 1408 DEB","1982-092DC","49611"
"1982-092DD","49612","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.45","82.95","732","446","","","0","SMALL","7965","1982","92","DD","Y","COSMOS 1408 DEB","1982-092DD","49612"
"1982-092DE","49613","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.63","82.50","469","435","","","0","MEDIUM","7965","1982","92","DE","Y","COSMOS 1408 DEB","1982-092DE","49613"
"1982-092DF","49614","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-09","89.24","82.03","275","199","","","0","SMALL","7902","1982","92","DF","Y","COSMOS 1408 DEB","1982-092DF","49614"
"1982-092DG","49615","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-02","90.21","82.53","306","263","","","0","SMALL","7900","1982","92","DG","Y","COSMOS 1408 DEB","1982-092DG","49615"
"1982-092DH","49616","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-26","89.96","82.48","289","256","","","0","SMALL","7927","1982","92","DH","Y","COSMOS 1408 DEB","1982-092DH","49616"
"1982-092DJ","49617","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.56","82.52","417","383","","","0","SMALL","7965","1982","92","DJ","Y","COSMOS 1408 DEB","1982-092DJ","49617"
"1982-092DK","49618","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-03","87.74","82.36","177","148","","","0","SMALL","7900","1982","92","DK","Y","COSMOS 1408 DEB","1982-092DK","49618"
"1982-092DL","49619","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","101.96","81.97","1239","464","","","0","SMALL","7963","1982","92","DL","Y","COSMOS 1408 DEB","1982-092DL","49619"
"1982-092DM","49620","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.59","82.52","331","277","","","0","MEDIUM","7965","1982","92","DM","Y","COSMOS 1408 DEB","1982-092DM","49620"
"1982-092DN","49621","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.66","82.57","549","456","","","0","SMALL","7964","1982","92","DN","Y","COSMOS 1408 DEB","1982-092DN","49621"
"1982-092DP","49622","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.11","82.58","510","442","","","0","SMALL","7963","1982","92","DP","Y","COSMOS 1408 DEB","1982-092DP","49622"
"1982-092DQ","49623","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.68","82.55","478","431","","","0","MEDIUM","7963","1982","92","DQ","Y","COSMOS 1408 DEB","1982-092DQ","49623"
"1982-092DR","49624","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.13","82.25","585","465","","","0","SMALL","7964","1982","92","DR","Y","COSMOS 1408 DEB","1982-092DR","49624"
"1982-092DS","49625","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-03","89.15","82.55","241","224","","","0","SMALL","7960","1982","92","DS","Y","COSMOS 1408 DEB","1982-092DS","49625"
"1982-092DT","49626","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.06","82.56","496","450","","","0","MEDIUM","7965","1982","92","DT","Y","COSMOS 1408 DEB","1982-092DT","49626"
"1982-092DU","49627","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.68","82.84","747","453","","1","0","SMALL","7964","1982","92","DU","Y","COSMOS 1408 DEB","1982-092DU","49627"
"1982-092DV","49628","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.96","82.99","875","448","","","0","SMALL","7963","1982","92","DV","Y","COSMOS 1408 DEB","1982-092DV","49628"
"1982-092DW","49629","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-28","90.65","83.17","324","289","","","0","SMALL","7927","1982","92","DW","Y","COSMOS 1408 DEB","1982-092DW","49629"
"1982-092DX","49630","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.98","82.39","489","449","","","0","SMALL","7964","1982","92","DX","Y","COSMOS 1408 DEB","1982-092DX","49630"
"1982-092DY","49631","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.34","82.56","704","463","","","0","SMALL","7965","1982","92","DY","Y","COSMOS 1408 DEB","1982-092DY","49631"
"1982-092DZ","49632","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.38","83.10","627","447","","","0","SMALL","7964","1982","92","DZ","Y","COSMOS 1408 DEB","1982-092DZ","49632"
"1982-092E","49517","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-30","89.04","82.54","235","220","","","0","SMALL","7956","1982","92","E","Y","COSMOS 1408 DEB","1982-092E","49517"
"1982-092EA","49633","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.07","83.12","463","387","","","0","SMALL","7965","1982","92","EA","Y","COSMOS 1408 DEB","1982-092EA","49633"
"1982-092EB","49634","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.10","83.41","586","461","","","0","SMALL","7963","1982","92","EB","Y","COSMOS 1408 DEB","1982-092EB","49634"
"1982-092EC","49635","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","99.51","82.94","1012","459","","","0","SMALL","7965","1982","92","EC","Y","COSMOS 1408 DEB","1982-092EC","49635"
"1982-092ED","49636","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.81","82.85","434","390","","","0","SMALL","7965","1982","92","ED","Y","COSMOS 1408 DEB","1982-092ED","49636"
"1982-092EE","49637","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.58","82.86","536","461","","","0","SMALL","7965","1982","92","EE","Y","COSMOS 1408 DEB","1982-092EE","49637"
"1982-092EF","49638","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.95","82.58","910","411","","","0","SMALL","7965","1982","92","EF","Y","COSMOS 1408 DEB","1982-092EF","49638"
"1982-092EG","49639","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.32","82.65","777","388","","","0","SMALL","7965","1982","92","EG","Y","COSMOS 1408 DEB","1982-092EG","49639"
"1982-092EH","49640","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.57","83.43","541","454","","","0","SMALL","7965","1982","92","EH","Y","COSMOS 1408 DEB","1982-092EH","49640"
"1982-092EJ","49641","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-28","90.81","82.77","331","298","","","0","SMALL","7956","1982","92","EJ","Y","COSMOS 1408 DEB","1982-092EJ","49641"
"1982-092EK","49642","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.53","83.12","815","466","","","0","SMALL","7960","1982","92","EK","Y","COSMOS 1408 DEB","1982-092EK","49642"
"1982-092EL","49643","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-16","88.89","83.73","229","210","","","0","SMALL","7945","1982","92","EL","Y","COSMOS 1408 DEB","1982-092EL","49643"
"1982-092EM","49644","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.14","82.55","757","391","","","0","SMALL","7965","1982","92","EM","Y","COSMOS 1408 DEB","1982-092EM","49644"
"1982-092EN","49645","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.35","82.48","309","274","","","0","SMALL","7965","1982","92","EN","Y","COSMOS 1408 DEB","1982-092EN","49645"
"1982-092EP","49646","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.55","82.51","741","446","","","0","SMALL","7965","1982","92","EP","Y","COSMOS 1408 DEB","1982-092EP","49646"
"1982-092EQ","49647","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.79","82.22","552","368","","","0","SMALL","7964","1982","92","EQ","Y","COSMOS 1408 DEB","1982-092EQ","49647"
"1982-092ER","49648","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","97.79","81.74","853","453","","","0","SMALL","7964","1982","92","ER","Y","COSMOS 1408 DEB","1982-092ER","49648"
"1982-092ES","49649","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.06","82.08","312","243","","","0","SMALL","7965","1982","92","ES","Y","COSMOS 1408 DEB","1982-092ES","49649"
"1982-092ET","49650","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.80","82.53","335","292","","","0","SMALL","7965","1982","92","ET","Y","COSMOS 1408 DEB","1982-092ET","49650"
"1982-092EU","49651","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-30","89.36","82.17","255","231","","","0","SMALL","7956","1982","92","EU","Y","COSMOS 1408 DEB","1982-092EU","49651"
"1982-092EV","49652","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.27","82.31","588","378","","","0","SMALL","7965","1982","92","EV","Y","COSMOS 1408 DEB","1982-092EV","49652"
"1982-092EW","49653","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.65","82.55","543","460","","","0","MEDIUM","7961","1982","92","EW","Y","COSMOS 1408 DEB","1982-092EW","49653"
"1982-092EX","49654","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-22","89.85","82.36","286","248","","","0","SMALL","7953","1982","92","EX","Y","COSMOS 1408 DEB","1982-092EX","49654"
"1982-092EY","49655","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.37","82.79","459","421","","","0","SMALL","7965","1982","92","EY","Y","COSMOS 1408 DEB","1982-092EY","49655"
"1982-092EZ","49656","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","98.16","82.64","941","400","","","0","SMALL","7965","1982","92","EZ","Y","COSMOS 1408 DEB","1982-092EZ","49656"
"1982-092F","49518","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.96","82.53","439","401","","","0","SMALL","7965","1982","92","F","Y","COSMOS 1408 DEB","1982-092F","49518"
"1982-092FA","49657","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.33","82.56","611","458","","","0","SMALL","7962","1982","92","FA","Y","COSMOS 1408 DEB","1982-092FA","49657"
"1982-092FB","49658","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.44","82.58","628","452","","","0","SMALL","7955","1982","92","FB","Y","COSMOS 1408 DEB","1982-092FB","49658"
"1982-092FC","49659","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.94","82.46","579","453","","","0","SMALL","7965","1982","92","FC","Y","COSMOS 1408 DEB","1982-092FC","49659"
"1982-092FD","49660","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.31","82.79","491","382","","","0","SMALL","7965","1982","92","FD","Y","COSMOS 1408 DEB","1982-092FD","49660"
"1982-092FE","49661","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-28","91.29","82.77","364","312","","","0","SMALL","7927","1982","92","FE","Y","COSMOS 1408 DEB","1982-092FE","49661"
"1982-092FF","49662","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.21","82.80","594","464","","","0","SMALL","7963","1982","92","FF","Y","COSMOS 1408 DEB","1982-092FF","49662"
"1982-092FG","49663","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.40","82.57","515","463","","","0","MEDIUM","7965","1982","92","FG","Y","COSMOS 1408 DEB","1982-092FG","49663"
"1982-092FH","49664","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","91.69","83.13","375","340","","","0","SMALL","7965","1982","92","FH","Y","COSMOS 1408 DEB","1982-092FH","49664"
"1982-092FJ","49665","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.34","82.93","702","464","","","0","SMALL","7965","1982","92","FJ","Y","COSMOS 1408 DEB","1982-092FJ","49665"
"1982-092FK","49666","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.55","83.14","310","293","","","0","SMALL","7965","1982","92","FK","Y","COSMOS 1408 DEB","1982-092FK","49666"
"1982-092FL","49667","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.00","82.51","583","454","","","0","SMALL","7965","1982","92","FL","Y","COSMOS 1408 DEB","1982-092FL","49667"
"1982-092FM","49668","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","92.48","83.09","435","357","","","0","SMALL","7965","1982","92","FM","Y","COSMOS 1408 DEB","1982-092FM","49668"
"1982-092FN","49669","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-24","90.71","83.18","326","292","","","0","MEDIUM","7921","1982","92","FN","Y","COSMOS 1408 DEB","1982-092FN","49669"
"1982-092FP","49670","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.56","82.53","488","410","","","0","SMALL","7965","1982","92","FP","Y","COSMOS 1408 DEB","1982-092FP","49670"
"1982-092FQ","49671","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","95.03","83.47","621","419","","","0","SMALL","7965","1982","92","FQ","Y","COSMOS 1408 DEB","1982-092FQ","49671"
"1982-092FR","49672","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.86","83.68","766","450","","","0","SMALL","7965","1982","92","FR","Y","COSMOS 1408 DEB","1982-092FR","49672"
"1982-092FS","49673","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2021-12-14","89.41","82.35","285","206","","","0","SMALL","7909","1982","92","FS","Y","COSMOS 1408 DEB","1982-092FS","49673"
"1982-092FT","49674","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.25","82.60","511","453","","","0","SMALL","7961","1982","92","FT","Y","COSMOS 1408 DEB","1982-092FT","49674"
"1982-092FU","49675","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.66","82.60","566","438","","","0","SMALL","7965","1982","92","FU","Y","COSMOS 1408 DEB","1982-092FU","49675"
"1982-092FV","49676","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.04","82.60","501","443","","","0","SMALL","7963","1982","92","FV","Y","COSMOS 1408 DEB","1982-092FV","49676"
"1982-092FW","49677","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.08","82.55","541","407","","","0","SMALL","7965","1982","92","FW","Y","COSMOS 1408 DEB","1982-092FW","49677"
"1982-092FX","49678","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","96.71","82.54","772","430","","","0","SMALL","7963","1982","92","FX","Y","COSMOS 1408 DEB","1982-092FX","49678"
"1982-092FY","49679","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","89.87","82.56","301","235","","","0","SMALL","7965","1982","92","FY","Y","COSMOS 1408 DEB","1982-092FY","49679"
"1982-092FZ","49680","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","94.92","82.73","591","439","","","0","SMALL","7965","1982","92","FZ","Y","COSMOS 1408 DEB","1982-092FZ","49680"
"1982-092G","49519","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.39","82.58","452","429","","","0","SMALL","7965","1982","92","G","Y","COSMOS 1408 DEB","1982-092G","49519"
